"matching","logodds","df","set"
"nonmatch",-11.0315829820575,5,"K-9-9-01"
"nonmatch",-9.76319776615363,5,"K-9-9-01"
"nonmatch",-12.9722951867348,5,"K-9-9-01"
"nonmatch",-13.235144834582,5,"K-9-9-01"
"nonmatch",-12.9617764640479,5,"K-9-9-01"
"nonmatch",-13.9601821649557,5,"K-9-9-01"
"nonmatch",-13.5378687153287,5,"K-9-9-01"
"match",14.9808962944776,5,"Rot 1"
"nonmatch",-13.1163538782894,5,"Rot 1"
"nonmatch",-14.5174610314424,5,"Rot 1"
"nonmatch",-13.2240981810481,5,"Rot 1"
"nonmatch",-12.8745251366117,5,"Rot 1"
"nonmatch",-14.8944913026437,5,"Rot 1"
"nonmatch",-12.4469571865381,5,"Rot 1"
"nonmatch",-12.0640240970238,5,"Rot 1"
"nonmatch",-11.4827897115134,5,"Rot 1"
"nonmatch",-14.0332163804399,5,"Rot 1"
"nonmatch",-15.2911885940392,5,"Rot 1"
"nonmatch",-13.0137567209838,5,"Rot 1"
"nonmatch",-12.9545392324932,5,"Rot 1"
"nonmatch",-11.3140018552922,5,"Rot 1"
"nonmatch",-9.88963457294382,5,"Rot 1"
"nonmatch",-11.0493285764047,5,"Rot 1"
"nonmatch",-11.6479826721649,5,"Rot 1"
"match",13.6583373816758,5,"Rot 1"
"nonmatch",-13.8709577711502,5,"Rot 1"
"nonmatch",-14.6316593060216,5,"Rot 1"
"nonmatch",-11.1368937193006,5,"Rot 1"
"nonmatch",-13.2426247738559,5,"Rot 1"
"nonmatch",-14.6680666131517,5,"Rot 1"
"nonmatch",-8.89185594832572,5,"Rot 1"
"nonmatch",-16.8810369724097,5,"Rot 1"
"nonmatch",-9.59046959600593,5,"Rot 1"
"nonmatch",-16.2576673416012,5,"Rot 1"
"nonmatch",-12.9143560371085,5,"Rot 1"
"nonmatch",-12.8946230811291,5,"Rot 1"
"nonmatch",-13.6691511313286,5,"Rot 1"
"nonmatch",-7.80661330050006,5,"Rot 1"
"nonmatch",-14.0616728001703,5,"Rot 1"
"nonmatch",-8.89130487680893,5,"Rot 1"
"nonmatch",-14.0307023237889,5,"Rot 1"
"match",15.074982094083,5,"Rot 1"
"nonmatch",-14.4027051201209,5,"Rot 1"
"nonmatch",-10.2103736278535,5,"Rot 1"
"nonmatch",-15.0974346584787,5,"Rot 1"
"nonmatch",-12.2860421762852,5,"Rot 1"
"nonmatch",-13.6015216807574,5,"Rot 1"
"nonmatch",-9.73399880824381,5,"Rot 1"
"nonmatch",-12.6393848141247,5,"Rot 1"
"nonmatch",-13.6841064255682,5,"Rot 1"
"nonmatch",-9.90669586326791,5,"Rot 1"
"nonmatch",-13.8069566951444,5,"Rot 1"
"nonmatch",-12.9888933410804,5,"Rot 1"
"nonmatch",-11.2727229003141,5,"Rot 1"
"nonmatch",-11.4447425242406,5,"Rot 1"
"nonmatch",-12.219362793122,5,"Rot 1"
"nonmatch",-10.8825720798152,5,"Rot 1"
"nonmatch",-13.589149142443,5,"Rot 1"
"match",12.9705919731746,5,"Rot 1"
"nonmatch",-13.8828354717578,5,"Rot 1"
"nonmatch",-13.2637916713224,5,"Rot 1"
"nonmatch",-14.8793172109809,5,"Rot 1"
"nonmatch",-13.8273866118965,5,"Rot 1"
"nonmatch",-12.6372438667055,5,"Rot 1"
"nonmatch",-14.2179200366621,5,"Rot 1"
"nonmatch",-7.71799330405037,5,"Rot 1"
"nonmatch",-16.7877468799119,5,"Rot 1"
"nonmatch",-15.3109466028612,5,"Rot 1"
"nonmatch",-15.308350940482,5,"Rot 1"
"nonmatch",-9.51094686737641,5,"Rot 1"
"nonmatch",-8.3448561623776,5,"Rot 1"
"nonmatch",-15.052025775665,5,"Rot 1"
"nonmatch",-14.7450583452361,5,"Rot 1"
"nonmatch",-13.8679284384325,5,"Rot 1"
"nonmatch",-12.1802635441996,5,"Rot 1"
"match",15.2266170248061,5,"Rot 1"
"nonmatch",-12.3165976409681,5,"Rot 1"
"nonmatch",-14.204930517192,5,"Rot 1"
"nonmatch",-8.72272082091707,5,"Rot 1"
"nonmatch",-6.13695151276702,5,"Rot 1"
"nonmatch",-11.9529624651867,5,"Rot 1"
"nonmatch",-12.9237554808624,5,"Rot 1"
"nonmatch",-10.316687765929,5,"Rot 1"
"nonmatch",-7.73728714705372,5,"Rot 1"
"nonmatch",-12.2078623066631,5,"Rot 1"
"nonmatch",-13.2723771077052,5,"Rot 1"
"nonmatch",-11.0808735135352,5,"Rot 1"
"nonmatch",-6.5820302817298,5,"Rot 1"
"nonmatch",-15.6235771368616,5,"Rot 1"
"nonmatch",-13.9680020909028,5,"Rot 1"
"nonmatch",-12.4465281178371,5,"Rot 1"
"nonmatch",-9.08783921233908,5,"Rot 1"
"match",13.6557047426296,5,"Rot 1"
"nonmatch",-15.8316570478903,5,"Rot 1"
"nonmatch",-9.15582115420228,5,"Rot 1"
"nonmatch",-13.7303778831217,5,"Rot 1"
"nonmatch",-16.4615104122285,5,"Rot 1"
"nonmatch",-13.4067927110647,5,"Rot 1"
"nonmatch",-12.2348192236038,5,"Rot 1"
"nonmatch",-7.72533044101429,5,"Rot 1"
"nonmatch",-12.6467451231523,5,"Rot 1"
"nonmatch",-14.9906335684527,5,"Rot 1"
"nonmatch",-16.8426400365662,5,"Rot 1"
"nonmatch",-14.3779192026266,5,"Rot 1"
"nonmatch",-6.62784468896516,5,"Rot 1"
"nonmatch",-13.4660566009127,5,"Rot 1"
"nonmatch",-15.3154644266765,5,"Rot 1"
"nonmatch",-7.74297234674146,5,"Rot 1"
"nonmatch",-13.5405665908669,5,"Rot 1"
"match",16.3658909659254,5,"Rot 1"
"nonmatch",-12.2404790140831,5,"Rot 1"
"nonmatch",-15.9429119141378,5,"Rot 1"
"nonmatch",-13.9520316418434,5,"Rot 1"
"nonmatch",-14.1442123799693,5,"Rot 1"
"nonmatch",-13.2875520141889,5,"Rot 1"
"nonmatch",-13.2811914746843,5,"Rot 1"
"nonmatch",-9.84480675619977,5,"Rot 1"
"nonmatch",-13.2368846910558,5,"Rot 1"
"nonmatch",-12.3990231744949,5,"Rot 1"
"nonmatch",-13.7062312460564,5,"Rot 1"
"nonmatch",-13.7626025026111,5,"Rot 1"
"nonmatch",-14.115957585093,5,"Rot 1"
"nonmatch",-11.0657703105838,5,"Rot 1"
"nonmatch",-9.9386000821563,5,"Rot 1"
"nonmatch",-12.2311389736733,5,"Rot 1"
"nonmatch",-11.8986952218044,5,"Rot 1"
"match",17.9575658734291,5,"Rot 1"
"nonmatch",-12.7370019256357,5,"Rot 1"
"nonmatch",-8.98336290852414,5,"Rot 1"
"nonmatch",-10.390196022632,5,"Rot 1"
"nonmatch",-15.1308256411911,5,"Rot 1"
"nonmatch",-13.0022110980826,5,"Rot 1"
"nonmatch",-5.86488035519908,5,"Rot 1"
"nonmatch",-11.9253055659467,5,"Rot 1"
"nonmatch",-11.4731353022697,5,"Rot 1"
"nonmatch",-8.04645981697131,5,"Rot 1"
"nonmatch",-11.4595681296427,5,"Rot 1"
"nonmatch",-14.0208917498576,5,"Rot 1"
"nonmatch",-14.1700576902216,5,"Rot 1"
"nonmatch",-7.06582588740568,5,"Rot 1"
"nonmatch",-13.0670739297608,5,"Rot 1"
"nonmatch",-13.2875357434248,5,"Rot 1"
"nonmatch",-12.8132471717716,5,"Rot 1"
"match",11.7673488866523,5,"Rot 1"
"nonmatch",-12.4317802630918,5,"Rot 1"
"nonmatch",-16.7693123540009,5,"Rot 1"
"nonmatch",-15.4030488888748,5,"Rot 1"
"nonmatch",-9.60853579699799,5,"Rot 1"
"nonmatch",-7.86706985802988,5,"Rot 1"
"nonmatch",-13.3319538533005,5,"Rot 1"
"nonmatch",-10.8802712025971,5,"Rot 1"
"nonmatch",-13.7244875441411,5,"Rot 1"
"nonmatch",-12.5637863211095,5,"Rot 1"
"nonmatch",-14.7801758404776,5,"Rot 1"
"nonmatch",-15.1004136603098,5,"Rot 1"
"nonmatch",-12.1168610104618,5,"Rot 1"
"nonmatch",-10.264717987211,5,"Rot 1"
"nonmatch",-13.2546512954452,5,"Rot 1"
"nonmatch",-13.0583151274077,5,"Rot 1"
"nonmatch",-13.539519746554,5,"Rot 1"
"match",14.6453381756861,5,"S-10-09-02-01"
"nonmatch",-10.1081196791692,5,"S-10-09-02-01"
"nonmatch",-8.35830925553525,5,"S-10-09-02-01"
"nonmatch",-9.75700584340393,5,"S-10-09-02-01"
"nonmatch",-10.4948227097459,5,"S-10-09-02-01"
"nonmatch",-11.528330796318,5,"S-10-09-02-01"
"nonmatch",-11.1567300690835,5,"S-10-09-02-01"
"nonmatch",-8.96237603732957,5,"S-10-09-02-01"
"nonmatch",-10.7055592024418,5,"S-10-09-02-01"
"nonmatch",-7.28437056974709,5,"S-10-09-02-01"
"nonmatch",-11.5660687113443,5,"S-10-09-02-01"
"nonmatch",-6.78401408418451,5,"S-10-09-02-01"
"nonmatch",-7.62168452197491,5,"S-10-09-02-01"
"nonmatch",-10.9443113287495,5,"S-10-09-02-01"
"nonmatch",-11.1782756687672,5,"S-10-09-02-01"
"nonmatch",-10.8112384308137,5,"S-10-09-02-01"
"nonmatch",-7.72005498793308,5,"S-10-09-02-01"
"nonmatch",-11.2006160496031,5,"S-10-09-02-01"
"nonmatch",-6.14208810818128,5,"S-10-09-02-01"
"match",13.4235789789507,5,"S-10-09-02-01"
"nonmatch",-9.83410213419585,5,"S-10-09-02-01"
"nonmatch",-11.4690222848391,5,"S-10-09-02-01"
"nonmatch",-8.93036395417752,5,"S-10-09-02-01"
"nonmatch",-11.121121977596,5,"S-10-09-02-01"
"nonmatch",-9.99313624954293,5,"S-10-09-02-01"
"nonmatch",-10.9027503500927,5,"S-10-09-02-01"
"nonmatch",-12.1245037305463,5,"S-10-09-02-01"
"nonmatch",-8.6542881838159,5,"S-10-09-02-01"
"nonmatch",-9.69416921934241,5,"S-10-09-02-01"
"nonmatch",-7.72102115878109,5,"S-10-09-02-01"
"nonmatch",-10.7245311759457,5,"S-10-09-02-01"
"nonmatch",-12.0137060573939,5,"S-10-09-02-01"
"nonmatch",-9.00266519063875,5,"S-10-09-02-01"
"nonmatch",-11.6435867047547,5,"S-10-09-02-01"
"nonmatch",-9.67116436351102,5,"S-10-09-02-01"
"nonmatch",-10.9983019026423,5,"S-10-09-02-01"
"nonmatch",-9.4561162690871,5,"S-10-09-02-01"
"nonmatch",-6.55409734509048,5,"S-10-09-02-01"
"match",10.6640897248279,5,"S-10-09-02-01"
"nonmatch",-8.10553120764857,5,"S-10-09-02-01"
"nonmatch",-8.61394296214148,5,"S-10-09-02-01"
"nonmatch",-6.61864039598803,5,"S-10-09-02-01"
"nonmatch",-10.9009234364551,5,"S-10-09-02-01"
"nonmatch",-3.99432171182188,5,"S-10-09-02-01"
"nonmatch",-9.34768142254278,5,"S-10-09-02-01"
"nonmatch",-13.8840759602478,5,"S-10-09-02-01"
"nonmatch",-8.54387344468896,5,"S-10-09-02-01"
"nonmatch",-8.94730589821623,5,"S-10-09-02-01"
"nonmatch",-7.5892384409799,5,"S-10-09-02-01"
"nonmatch",-7.6349542819287,5,"S-10-09-02-01"
"nonmatch",-8.89879707499975,5,"S-10-09-02-01"
"nonmatch",-12.8964417890905,5,"S-10-09-02-01"
"nonmatch",-10.1291824104632,5,"S-10-09-02-01"
"nonmatch",-10.0135410669555,5,"S-10-09-02-01"
"nonmatch",-9.2730291011288,5,"S-10-09-02-01"
"nonmatch",-9.03796399755978,5,"S-10-09-02-01"
"nonmatch",-9.76569909954846,5,"S-10-09-02-01"
"match",11.3988446098767,5,"S-10-09-02-01"
"nonmatch",-10.1477107849201,5,"S-10-09-02-01"
"nonmatch",-11.5714351226104,5,"S-10-09-02-01"
"nonmatch",-3.88284521231722,5,"S-10-09-02-01"
"nonmatch",-8.2982527231045,5,"S-10-09-02-01"
"nonmatch",-12.495422502606,5,"S-10-09-02-01"
"nonmatch",-8.97804085712538,5,"S-10-09-02-01"
"nonmatch",-4.52782490467578,5,"S-10-09-02-01"
"nonmatch",-11.5882458834023,5,"S-10-09-02-01"
"nonmatch",-6.7339511778992,5,"S-10-09-02-01"
"nonmatch",-10.1537880551385,5,"S-10-09-02-01"
"nonmatch",-11.3558834952237,5,"S-10-09-02-01"
"nonmatch",-7.51635409642347,5,"S-10-09-02-01"
"nonmatch",-1.10187844245269,5,"S-10-09-02-01"
"nonmatch",-11.4133699950798,5,"S-10-09-02-01"
"nonmatch",-9.99533717872953,5,"S-10-09-02-01"
"nonmatch",-6.78392379510653,5,"S-10-09-02-01"
"nonmatch",-11.7700252030612,5,"S-10-09-02-01"
"nonmatch",-8.12776831879357,5,"S-10-09-02-01"
"match",13.2420038484916,5,"S-10-09-02-01"
"nonmatch",-10.5695414227037,5,"S-10-09-02-01"
"nonmatch",-10.7904438191145,5,"S-10-09-02-01"
"nonmatch",-9.45469400563735,5,"S-10-09-02-01"
"nonmatch",-4.33706620905983,5,"S-10-09-02-01"
"nonmatch",-10.6180125165872,5,"S-10-09-02-01"
"nonmatch",-8.87783635083508,5,"S-10-09-02-01"
"nonmatch",-12.7626661085118,5,"S-10-09-02-01"
"nonmatch",-1.12427923273954,5,"S-10-09-02-01"
"nonmatch",-12.6752806013381,5,"S-10-09-02-01"
"nonmatch",-10.3139052729129,5,"S-10-09-02-01"
"nonmatch",-11.0288155010191,5,"S-10-09-02-01"
"nonmatch",-8.37179577077633,5,"S-10-09-02-01"
"nonmatch",-10.0818805532189,5,"S-10-09-02-01"
"nonmatch",-12.0385910466701,5,"S-10-09-02-01"
"nonmatch",-11.448756423761,5,"S-10-09-02-01"
"nonmatch",-10.0160750301213,5,"S-10-09-02-01"
"nonmatch",-9.09231624883407,5,"S-10-09-02-01"
"nonmatch",-8.81955871828702,5,"S-10-09-02-01"
"match",14.144674797137,5,"S-10-09-02-01"
"nonmatch",-11.624004555176,5,"S-10-09-02-01"
"nonmatch",-11.0490433568388,5,"S-10-09-02-01"
"nonmatch",-13.4750733841623,5,"S-10-09-02-01"
"nonmatch",-11.3575210770471,5,"S-10-09-02-01"
"nonmatch",-12.4668768166024,5,"S-10-09-02-01"
"nonmatch",-11.1452874097374,5,"S-10-09-02-01"
"nonmatch",-11.6054550448207,5,"S-10-09-02-01"
"nonmatch",-10.1088708151473,5,"S-10-09-02-01"
"nonmatch",-10.8241558106785,5,"S-10-09-02-01"
"nonmatch",-12.2137269590204,5,"S-10-09-02-01"
"nonmatch",-8.42615700658154,5,"S-10-09-02-01"
"nonmatch",-11.3937082491053,5,"S-10-09-02-01"
"nonmatch",-11.7618151229833,5,"S-10-09-02-01"
"nonmatch",-11.5565426820367,5,"S-10-09-02-01"
"nonmatch",-11.8356028756551,5,"S-10-09-02-01"
"nonmatch",-12.0729189856099,5,"S-10-09-02-01"
"nonmatch",-11.6321709660672,5,"S-10-09-02-01"
"nonmatch",-12.7573840636246,5,"S-10-09-02-01"
"match",14.1315471368657,5,"S-10-09-02-01"
"nonmatch",-11.1533854181012,5,"S-10-09-02-01"
"nonmatch",-12.3897421772899,5,"S-10-09-02-01"
"nonmatch",-9.10257583757519,5,"S-10-09-02-01"
"nonmatch",-6.53877854100124,5,"S-10-09-02-01"
"nonmatch",-10.5309683533081,5,"S-10-09-02-01"
"nonmatch",-8.26141720094815,5,"S-10-09-02-01"
"nonmatch",-10.6403558843326,5,"S-10-09-02-01"
"nonmatch",-9.88460047221037,5,"S-10-09-02-01"
"nonmatch",-10.3645183024381,5,"S-10-09-02-01"
"nonmatch",-9.59214072956086,5,"S-10-09-02-01"
"nonmatch",-11.0834112429963,5,"S-10-09-02-01"
"nonmatch",-12.0438804315938,5,"S-10-09-02-01"
"nonmatch",-7.21220875620855,5,"S-10-09-02-01"
"nonmatch",-9.00957393335618,5,"S-10-09-02-01"
"nonmatch",-9.33605140222576,5,"S-10-09-02-01"
"nonmatch",-11.6376877781385,5,"S-10-09-02-01"
"nonmatch",-9.99362195605062,5,"S-10-09-02-01"
"nonmatch",-11.3944827689013,5,"S-10-09-02-01"
"match",12.1457193811581,5,"S-10-09-02-01"
"nonmatch",-9.34600864243961,5,"S-10-09-02-01"
"nonmatch",-8.5709884476214,5,"S-10-09-02-01"
"nonmatch",-9.20535721900475,5,"S-10-09-02-01"
"nonmatch",-10.3068499253653,5,"S-10-09-02-01"
"nonmatch",-11.2908193459689,5,"S-10-09-02-01"
"nonmatch",-11.5414245060258,5,"S-10-09-02-01"
"nonmatch",-7.5361334056597,5,"S-10-09-02-01"
"nonmatch",-7.99321965055506,5,"S-10-09-02-01"
"nonmatch",-11.1780677865287,5,"S-10-09-02-01"
"nonmatch",-9.77250831528465,5,"S-10-09-02-01"
"nonmatch",-6.7328460836997,5,"S-10-09-02-01"
"nonmatch",-10.3320376700054,5,"S-10-09-02-01"
"nonmatch",-12.493316103754,5,"S-10-09-02-01"
"nonmatch",-12.0488954852746,5,"S-10-09-02-01"
"nonmatch",-8.55222418303723,5,"S-10-09-02-01"
"nonmatch",-10.8074781906765,5,"S-10-09-02-01"
"nonmatch",-7.1551004914979,5,"S-10-09-02-01"
"nonmatch",-11.0656380155982,5,"S-10-09-02-01"
"match",15.5938629751191,5,"S-10-09-02-01"
"nonmatch",-11.1777279727122,5,"S-10-09-02-01"
"nonmatch",-10.125385001022,5,"S-10-09-02-01"
"nonmatch",-8.13473689342862,5,"S-10-09-02-01"
"nonmatch",-11.1750245609739,5,"S-10-09-02-01"
"nonmatch",-8.70616092894545,5,"S-10-09-02-01"
"nonmatch",-11.8370994365023,5,"S-10-09-02-01"
"nonmatch",-9.73120950529954,5,"S-10-09-02-01"
"nonmatch",-8.37046999800063,5,"S-10-09-02-01"
"nonmatch",-11.3683988407687,5,"S-10-09-02-01"
"nonmatch",-9.60101820773464,5,"S-10-09-02-01"
"nonmatch",-9.69610349274332,5,"S-10-09-02-01"
"nonmatch",-11.490844059865,5,"S-10-09-02-01"
"nonmatch",-9.07746821240679,5,"S-10-09-02-01"
"nonmatch",-11.8707612718475,5,"S-10-09-02-01"
"nonmatch",-10.6063148717595,5,"S-10-09-02-01"
"nonmatch",-6.72440335314811,5,"S-10-09-02-01"
"nonmatch",-6.23424243152453,5,"S-10-09-02-01"
"nonmatch",-11.1377275341905,5,"S-10-09-02-01"
"match",13.1761082092413,5,"S-10-09-02-01"
"nonmatch",-7.99956500773473,5,"S-10-09-02-01"
"nonmatch",-8.76318709737433,5,"S-10-09-02-01"
"nonmatch",-8.22682953109731,5,"S-10-09-02-01"
"nonmatch",-8.13394555973734,5,"S-10-09-02-01"
"nonmatch",-10.913085818351,5,"S-10-09-02-01"
"nonmatch",-12.6877017655914,5,"S-10-09-02-01"
"nonmatch",-10.6389556976755,5,"S-10-09-02-01"
"nonmatch",-10.8638158533975,5,"S-10-09-02-01"
"nonmatch",-6.59892254484543,5,"S-10-09-02-01"
"nonmatch",-6.65256706558789,5,"S-10-09-02-01"
"nonmatch",-7.43633242951608,5,"S-10-09-02-01"
"nonmatch",-10.8670940634263,5,"S-10-09-02-01"
"nonmatch",-8.69644809635289,5,"S-10-09-02-01"
"nonmatch",-9.54954525233562,5,"S-10-09-02-01"
"nonmatch",-13.9296974582566,5,"S-10-09-02-01"
"nonmatch",-12.2328561576974,5,"S-10-09-02-01"
"nonmatch",-11.3439188475709,5,"S-10-09-02-01"
"nonmatch",-11.4816612074652,5,"S-10-09-02-01"
"match",19.9290711322307,10,"K-9-9-01"
"nonmatch",-12.0005689277389,10,"K-9-9-01"
"nonmatch",-14.3043062481505,10,"K-9-9-01"
"nonmatch",-13.1943275536663,10,"K-9-9-01"
"nonmatch",-13.26602684589,10,"K-9-9-01"
"nonmatch",-13.7811490818715,10,"K-9-9-01"
"nonmatch",-8.04668391380026,10,"K-9-9-01"
"nonmatch",-12.9735197997071,10,"K-9-9-01"
"nonmatch",-13.7591342966102,10,"K-9-9-01"
"nonmatch",-12.6686473372586,10,"K-9-9-01"
"nonmatch",-13.567089793688,10,"K-9-9-01"
"nonmatch",-12.1344405304239,10,"K-9-9-01"
"nonmatch",-14.3890937700322,10,"K-9-9-01"
"nonmatch",-14.7214870139783,10,"K-9-9-01"
"nonmatch",-9.46121804408408,10,"K-9-9-01"
"nonmatch",-13.5063960395141,10,"K-9-9-01"
"nonmatch",-13.1941128589501,10,"K-9-9-01"
"match",13.6172302000677,10,"K-9-9-01"
"nonmatch",-12.880571496768,10,"K-9-9-01"
"nonmatch",-13.386599535847,10,"K-9-9-01"
"nonmatch",-11.0257890873318,10,"K-9-9-01"
"nonmatch",-12.8893202880717,10,"K-9-9-01"
"nonmatch",-11.4718346993245,10,"K-9-9-01"
"nonmatch",-10.1087459149475,10,"K-9-9-01"
"nonmatch",-14.2240102624098,10,"K-9-9-01"
"nonmatch",-11.3721307730439,10,"K-9-9-01"
"nonmatch",-10.255625548896,10,"K-9-9-01"
"nonmatch",-11.982442127789,10,"K-9-9-01"
"nonmatch",-12.8226332168836,10,"K-9-9-01"
"nonmatch",-10.4993783794064,10,"K-9-9-01"
"nonmatch",-8.9480502066518,10,"K-9-9-01"
"nonmatch",-13.0215400121431,10,"K-9-9-01"
"nonmatch",-11.3037766107402,10,"K-9-9-01"
"nonmatch",-10.932590917578,10,"K-9-9-01"
"match",19.2399945636059,10,"K-9-9-01"
"nonmatch",-15.1720884515334,10,"K-9-9-01"
"nonmatch",-11.0825776229996,10,"K-9-9-01"
"nonmatch",-14.5551005074736,10,"K-9-9-01"
"nonmatch",-11.9179335662366,10,"K-9-9-01"
"nonmatch",-14.6842549260004,10,"K-9-9-01"
"nonmatch",-9.42594897196738,10,"K-9-9-01"
"nonmatch",-10.6962249729751,10,"K-9-9-01"
"nonmatch",-14.5281396289147,10,"K-9-9-01"
"nonmatch",-7.06616787268394,10,"K-9-9-01"
"nonmatch",-10.2572310453814,10,"K-9-9-01"
"nonmatch",-12.8070442054688,10,"K-9-9-01"
"nonmatch",-8.2932708366895,10,"K-9-9-01"
"nonmatch",-9.51895842831023,10,"K-9-9-01"
"nonmatch",-15.1179156354224,10,"K-9-9-01"
"nonmatch",-7.60011395348883,10,"K-9-9-01"
"nonmatch",-9.85132092387998,10,"K-9-9-01"
"match",20.0013739636247,10,"K-9-9-01"
"nonmatch",-13.7695646970089,10,"K-9-9-01"
"nonmatch",-12.8175098892892,10,"K-9-9-01"
"nonmatch",-15.3988603608184,10,"K-9-9-01"
"nonmatch",-12.6142614343842,10,"K-9-9-01"
"nonmatch",-12.8638181856486,10,"K-9-9-01"
"nonmatch",-13.8158069772963,10,"K-9-9-01"
"nonmatch",-12.17832436677,10,"K-9-9-01"
"nonmatch",-15.1178483348294,10,"K-9-9-01"
"nonmatch",-12.8859286318818,10,"K-9-9-01"
"nonmatch",-12.1357403445083,10,"K-9-9-01"
"nonmatch",-13.0667133239874,10,"K-9-9-01"
"nonmatch",-11.5608425662282,10,"K-9-9-01"
"nonmatch",-14.4312763266363,10,"K-9-9-01"
"nonmatch",-9.58266378732017,10,"K-9-9-01"
"nonmatch",-14.5053511480313,10,"K-9-9-01"
"nonmatch",-13.1834524657611,10,"K-9-9-01"
"match",17.0467764995372,10,"K-9-9-01"
"nonmatch",-15.1877257014781,10,"K-9-9-01"
"nonmatch",-12.7170877828847,10,"K-9-9-01"
"nonmatch",-10.5864654508444,10,"K-9-9-01"
"nonmatch",-13.4969003138508,10,"K-9-9-01"
"nonmatch",-16.3911794218173,10,"K-9-9-01"
"nonmatch",-11.5734227484956,10,"K-9-9-01"
"nonmatch",-9.38933322320576,10,"K-9-9-01"
"nonmatch",-12.8592558575881,10,"K-9-9-01"
"nonmatch",-11.7918284533163,10,"K-9-9-01"
"nonmatch",-14.6676479990844,10,"K-9-9-01"
"nonmatch",-9.46985262145744,10,"K-9-9-01"
"nonmatch",-13.418748586674,10,"K-9-9-01"
"nonmatch",-10.9360815611289,10,"K-9-9-01"
"nonmatch",-14.6011659084429,10,"K-9-9-01"
"nonmatch",-9.33401159636393,10,"K-9-9-01"
"nonmatch",-13.7480203318866,10,"K-9-9-01"
"match",19.6365898956844,10,"K-9-9-01"
"nonmatch",-15.6055025804829,10,"K-9-9-01"
"nonmatch",-10.9195136885146,10,"K-9-9-01"
"nonmatch",-11.9134899876167,10,"K-9-9-01"
"nonmatch",-16.1036991834171,10,"K-9-9-01"
"nonmatch",-12.2489080330772,10,"K-9-9-01"
"nonmatch",-16.1719296974477,10,"K-9-9-01"
"nonmatch",-9.71961231236209,10,"K-9-9-01"
"nonmatch",-10.6083831535363,10,"K-9-9-01"
"nonmatch",-15.4549906338409,10,"K-9-9-01"
"nonmatch",-11.3653398092896,10,"K-9-9-01"
"nonmatch",-16.235480070156,10,"K-9-9-01"
"nonmatch",-14.5886007072956,10,"K-9-9-01"
"nonmatch",-13.6457355523134,10,"K-9-9-01"
"nonmatch",-15.4065660420911,10,"K-9-9-01"
"nonmatch",-12.5812377986212,10,"K-9-9-01"
"nonmatch",-13.9169109703167,10,"K-9-9-01"
"match",12.428390055993,10,"K-9-9-01"
"nonmatch",-8.99949782516218,10,"K-9-9-01"
"nonmatch",-15.3607251310333,10,"K-9-9-01"
"nonmatch",-15.7224894542789,10,"K-9-9-01"
"nonmatch",-13.2466539617161,10,"K-9-9-01"
"nonmatch",-14.7380863351038,10,"K-9-9-01"
"nonmatch",-16.0556812412774,10,"K-9-9-01"
"nonmatch",-10.7592962555877,10,"K-9-9-01"
"nonmatch",-13.9729063430591,10,"K-9-9-01"
"nonmatch",-16.5104939839746,10,"K-9-9-01"
"nonmatch",-10.4670026396771,10,"K-9-9-01"
"nonmatch",-14.6042799709158,10,"K-9-9-01"
"nonmatch",-15.3461173934101,10,"K-9-9-01"
"nonmatch",-15.5142169820789,10,"K-9-9-01"
"nonmatch",-14.5474416406719,10,"K-9-9-01"
"nonmatch",-16.4930892776404,10,"K-9-9-01"
"nonmatch",-15.6500490058077,10,"K-9-9-01"
"match",10.9769742630314,10,"K-9-9-01"
"nonmatch",-16.3622656316989,10,"K-9-9-01"
"nonmatch",-13.3180627129456,10,"K-9-9-01"
"nonmatch",-9.10592435646613,10,"K-9-9-01"
"nonmatch",-14.0907665877792,10,"K-9-9-01"
"nonmatch",-10.5157729441244,10,"K-9-9-01"
"nonmatch",-15.5725788172444,10,"K-9-9-01"
"nonmatch",-15.587099730063,10,"K-9-9-01"
"nonmatch",-16.8297983587363,10,"K-9-9-01"
"nonmatch",-13.1736779154874,10,"K-9-9-01"
"nonmatch",-9.56727728428511,10,"K-9-9-01"
"nonmatch",-16.317019774401,10,"K-9-9-01"
"nonmatch",-10.243921672914,10,"K-9-9-01"
"nonmatch",-13.5703405473155,10,"K-9-9-01"
"nonmatch",-16.7545464541824,10,"K-9-9-01"
"nonmatch",-15.9230700724018,10,"K-9-9-01"
"nonmatch",-15.5740532499026,10,"K-9-9-01"
"match",18.467082261115,10,"K-9-9-01"
"nonmatch",-16.7457573963243,10,"K-9-9-01"
"nonmatch",-11.548673134219,10,"K-9-9-01"
"nonmatch",-12.0725054743062,10,"K-9-9-01"
"nonmatch",-14.9363194755169,10,"K-9-9-01"
"nonmatch",-14.2154118805775,10,"K-9-9-01"
"nonmatch",-14.3315072372577,10,"K-9-9-01"
"nonmatch",-15.3953890155498,10,"K-9-9-01"
"nonmatch",-15.4492144541234,10,"K-9-9-01"
"nonmatch",-16.3363703786549,10,"K-9-9-01"
"nonmatch",-12.705499910808,10,"K-9-9-01"
"nonmatch",-11.3460149122187,10,"K-9-9-01"
"nonmatch",-15.0262893936218,10,"K-9-9-01"
"nonmatch",-15.0670731659445,10,"K-9-9-01"
"nonmatch",-14.5653511917778,10,"K-9-9-01"
"nonmatch",-16.3637381933692,10,"K-9-9-01"
"nonmatch",-15.3703534529972,10,"K-9-9-01"
